CustomerID,Name,Gender,Age,City,Signup_Date,Last_purchase_date,purchase_amount,feedback_score,email,Phone_number,Country
5073,Neha,Male,,Ahmedabad,2023-05-19,2025-04-05,,,user5072@mail.com,9206732488,Canada
C5074,Ravi,,,,,,,,,,Australia
,Ravi,Female,67.0,Bangalore,2022-06-10,,,2.0,,,Canada
5076,Sneha,Male,,Bangalore,,,,,user5075@mail.com,,Australia
5077,,Male,69.0,Delhi,,,1697.66,5.0,,9815370823,USA
5078,Rahul,Male,,Chennai,,2024-10-22,,,,,Australia
C5079,Neha,,,,,,,2.0,,9127005526,UK
5080,Pooja,,,Pune,,2020-11-25,3944.05,1.0,,,India
C5081,Ankit,Male,,,2020-10-13,,,,user5080@mail.com,9129701976,India
5082,,Female,,Hyderabad,2022-03-15,,,3.0,,,USA
C5083,,Male,,Hyderabad,,,,2.0,,,
C5084,Neha,Male,,Ahmedabad,,,,3.0,,9422138805,Australia
5085,Priya,,,Chennai,,,,,,,India
,Ankit,,,Bangalore,,,2380.32,,user5085@mail.com,,UK
5087,Sneha,Male,,Mumbai,2021-09-05,,1028.36,,,,Canada
5088,Neha,Male,,Hyderabad,2024-08-31,,,,,9204320833,USA
5089,Ravi,Female,,Chennai,2022-08-05,2023-11-27,,,,9863163682,UK
C5090,Amit,Male,,Bangalore,,,,,,,India
5091,Pooja,,,Ahmedabad,,,3135.77,5.0,,9236247336,USA
5092,Priya,,,Hyderabad,2025-06-14,,2931.73,,,9113657241,USA
,,,,Delhi,,2023-10-16,,3.0,,,
5094,Ankit,Female,,,2024-03-17,,,,,9312125079,
,,,,Mumbai,2023-03-09,,,,,,Australia
C5096,Rahul,Female,66.0,Pune,,,2088.68,,,,India
,Simran,,,Kolkata,,,,,,,USA
5098,Ankit,Female,,Chennai,,,1855.43,1.0,,,USA
5099,,Female,,Bangalore,,,263.94,,,,UK
5100,Rahul,Male,37.0,Mumbai,2022-02-04,2025-09-08,65.83,,,9635651358,Canada
5101,Rahul,Male,,Delhi,,,,,user5100@mail.com,,India
5102,,,18.0,Ahmedabad,2022-09-26,,,,,,UK
C5103,Sneha,Female,,Mumbai,,,4294.73,,user5102@mail.com,,India
C5104,Pooja,Female,,Hyderabad,,,,,,,Australia
5105,Amit,Male,24.0,Delhi,,,687.85,,,,USA
5106,,Female,,Chennai,2020-12-27,,4198.52,,user5105@mail.com,,UK
5107,,Female,,Ahmedabad,2022-12-03,,,,,,
,Kiran,Female,,Kolkata,,,4812.66,5.0,,,UK
C5109,Ankit,Male,,,,2023-08-02,,,,,UK
5110,Simran,Female,,Pune,2025-03-01,2025-11-11,652.55,,,9956544750,
C5111,Priya,Female,,Delhi,,,,,user5110@mail.com,,
5112,,Female,,Delhi,,,3290.48,,,9102007715,India
5113,,Female,,Chennai,,,,2.0,,,Australia
5114,Sneha,Male,,Pune,,,,,user5113@mail.com,9464908700,UK
5115,Rahul,,,Mumbai,,,,4.0,,,USA
,Sneha,,61.0,Hyderabad,2022-03-21,,3362.72,,,9912216658,
5117,Pooja,Male,,Kolkata,2025-04-15,,,,user5116@mail.com,,
5118,Kiran,,,Delhi,2021-11-18,,1600.85,,,,India
5119,Ravi,Female,,Pune,,2023-07-14,,1.0,,,UK
C5120,,Male,,,,,,,user5119@mail.com,,Canada
C5121,Rahul,Female,,Bangalore,2022-03-26,,,,,,UK
,,,,Chennai,2021-12-09,,,,,,UK
,Ravi,Male,,Bangalore,,2023-02-27,,,,,
5124,Kiran,Male,,Ahmedabad,2023-12-21,,,,,,
5125,Neha,Female,,Chennai,,,,2.0,,,Canada
5126,Rahul,Female,37.0,Bangalore,2025-11-01,,2104.57,,user5125@mail.com,9289529479,Australia
5127,Pooja,Male,,Kolkata,2022-03-02,2024-10-02,,,,,UK
5128,Ravi,Female,48.0,Chennai,2024-05-31,,,,user5127@mail.com,9660063001,India
,Neha,,,Delhi,2021-01-14,,,,,9579245751,
5130,Rahul,Female,,Pune,,,,5.0,,,Australia
5131,Rahul,Male,,Bangalore,2025-08-01,,,,,,
,Pooja,Male,,Pune,2025-08-11,,166.22,,,,India
5133,Amit,Male,,Mumbai,,2025-09-26,,,user5132@mail.com,,India
5134,Pooja,,,Delhi,,,,3.0,,,India
5135,Neha,Female,,Mumbai,,2021-02-07,2763.93,,,9354616722,Australia
,,Male,,Kolkata,2023-03-29,2026-01-12,,,,9485611353,Australia
C5137,Pooja,,55.0,Ahmedabad,,2020-10-01,1104.53,2.0,,9661287402,UK
5138,Simran,Male,,Bangalore,2023-03-14,,,3.0,,,USA
5139,Ravi,Female,,,2026-01-01,,,3.0,,,Australia
,Simran,,,Mumbai,2021-05-16,2022-04-14,,,,,USA
,Priya,,55.0,Kolkata,,2024-02-13,,,,9823964647,USA
C5142,Priya,,,Ahmedabad,,2023-07-17,,,,,Australia
5143,Ankit,Female,,Delhi,,,,,user5142@mail.com,9696149580,Canada
C5144,Priya,Female,,Chennai,,2021-05-23,,,,,USA
5145,Rahul,,,Delhi,,,,2.0,,,Australia
,Pooja,Female,,,2022-04-10,,,,,,
5147,Kiran,Male,59.0,Bangalore,,2021-06-03,,,,,UK
5148,Kiran,Female,,Kolkata,2021-07-13,2022-04-01,,3.0,,9591924551,
5149,,Female,,Hyderabad,,,,1.0,user5148@mail.com,,Australia
C5150,Priya,Female,,Hyderabad,,,,,,,USA
5151,Ankit,Female,,Delhi,,,,,,,
5152,Ankit,Female,,Chennai,,,,,,,UK
5153,Rahul,Male,34.0,Hyderabad,2024-07-16,,,,,,UK
5154,Sneha,,,Pune,2024-10-13,,,3.0,,9938813941,USA
C5155,Ravi,Male,,Chennai,,,4606.43,3.0,,,Canada
5156,,Female,28.0,Bangalore,2022-08-30,,,,,,
5157,Simran,Male,,Ahmedabad,,,,,,,India
5158,Amit,Male,52.0,Hyderabad,2021-11-28,,,3.0,,,India
C5159,Priya,Female,,Delhi,2021-05-23,2025-02-21,,,,9795455054,India
C5160,Sneha,Female,,Ahmedabad,2025-01-28,,,2.0,,9126500563,India
5161,Rahul,,60.0,Mumbai,2025-08-09,,,,,,
5162,,Female,19.0,Bangalore,2023-02-18,2025-01-16,,,,,
5163,,Female,,Bangalore,,,,4.0,,,USA
C5164,Priya,,,Pune,,,,,,,
5165,,Male,,Pune,,,595.13,5.0,,,UK
C5166,Amit,Male,,Pune,,,3796.02,,user5165@mail.com,,Canada
5167,Simran,Female,,Mumbai,,2024-12-25,1333.61,2.0,user5166@mail.com,,
5168,Sneha,,,Kolkata,,,,,,,Australia
C5169,Pooja,Male,43.0,Delhi,,,477.84,,,9215654014,Canada
,Amit,Male,,Pune,2024-03-15,,,,,,Australia
C5171,Ravi,Male,,Pune,2022-11-14,2024-06-21,,5.0,,,UK
5172,Ravi,Female,44.0,,,,3780.66,,,,
,Sneha,,,Bangalore,2021-11-30,2025-05-03,47.24,,,,India
5174,Pooja,Female,,Mumbai,,,3979.57,3.0,,,India
5175,Ankit,Female,,Hyderabad,2023-09-19,2023-09-25,,4.0,,,USA
C5176,,Female,,,2023-01-27,,,,,9419935674,Canada
5177,,,,,,2025-11-11,,,user5176@mail.com,9483516559,Canada
5178,,Female,38.0,Bangalore,2023-12-22,,,,,9385553468,
,Kiran,Female,,Mumbai,,,,,user5178@mail.com,9571929029,India
5180,Sneha,,,Delhi,,,,,,,India
5181,Rahul,Male,52.0,Ahmedabad,2021-05-17,2021-09-12,1457.85,,,,India
5182,Neha,Female,,Delhi,2025-02-17,,,,,,UK
5183,Sneha,,,Delhi,2023-08-02,,,,,,India
5184,Rahul,Male,,Chennai,2022-08-23,2024-12-31,,,,,Canada
5185,Sneha,Male,25.0,Mumbai,,,,,,9766168766,
5186,Neha,Female,,,2021-06-29,2025-09-03,,,,,Australia
5187,Ravi,Male,,Chennai,,,,,user5186@mail.com,,USA
5188,Priya,Male,,Mumbai,,,,2.0,,,India
5189,Priya,,,Mumbai,,,,,,,USA
,Amit,Male,,Hyderabad,2025-05-28,,,,,9904595060,Canada
5191,Priya,Female,,Delhi,2025-12-05,,,,,,UK
,,Female,,Mumbai,,,,,user5191@mail.com,,India
,,Male,,Hyderabad,,,,3.0,,,India
C5194,,,55.0,Ahmedabad,2022-05-14,,3298.52,5.0,user5193@mail.com,,Australia
,,Male,,Chennai,2021-11-26,2023-04-01,,,,,Canada
,Sneha,Male,,Bangalore,,,,,,,UK
5197,Ravi,,49.0,Chennai,,,,,,,Australia
,Simran,Female,,Delhi,2020-10-04,,1647.65,,,,India
5199,Ravi,Female,,Hyderabad,,,,,,,UK
5200,Amit,Female,,Chennai,,2022-12-02,,,,,USA
5201,Neha,,,Chennai,2022-03-08,,,2.0,,,Australia
5202,Kiran,Female,,Delhi,,,,,,9391116987,Canada
,Kiran,,,Ahmedabad,2022-02-26,,4362.38,,,,USA
,Rahul,Female,,Kolkata,,,,,,,USA
C5205,Pooja,Female,27.0,Kolkata,,,,,,9683086462,Canada
5206,Priya,Female,,Ahmedabad,2024-11-01,,,,user5205@mail.com,,Canada
5207,,Male,,Pune,2024-01-31,,,,,,USA
C5208,Pooja,Female,,Pune,2024-07-24,,,,,9796725646,UK
5209,Ankit,,,Bangalore,2025-09-04,2025-09-18,2028.68,,user5208@mail.com,,UK
5210,Simran,Male,,Hyderabad,2023-03-20,,2091.05,,user5209@mail.com,,Canada
,,,,Pune,2024-06-24,,3279.08,,,,UK
C5212,Rahul,Male,,Kolkata,,,,4.0,,,
C5213,Kiran,,,Mumbai,2024-09-20,,,,,9558790794,UK
C5214,Ankit,Male,,Mumbai,2020-08-22,,,,,,Australia
5215,,Female,,Chennai,2022-02-16,,,3.0,user5214@mail.com,,
C5216,Ankit,Male,54.0,Kolkata,,2021-12-15,,,user5215@mail.com,,USA
5217,Rahul,Male,48.0,Bangalore,2025-07-27,,,,,,Australia
C5218,Pooja,Female,21.0,Ahmedabad,2022-11-07,,,,,,India
C5219,,Male,,Bangalore,2025-12-30,,3316.2,,,9135222023,Australia
5220,Amit,Female,,Chennai,,,,,,,Australia
5221,Priya,,,Delhi,,,,,,,India
5222,,Female,,Delhi,2024-02-05,,,,,,Australia
5223,Ravi,Female,,Kolkata,2020-12-09,,,,,,Australia
5224,,Male,,Kolkata,2024-02-15,,,,,,UK
C5225,Rahul,Male,,Hyderabad,,,,,,,India
C5226,Rahul,,,Kolkata,,,,,,9463347104,UK
5227,Pooja,Male,,Ahmedabad,2021-07-03,2024-03-01,,,,,Australia
,Priya,Male,50.0,Hyderabad,,,,,,9560310003,UK
C5229,,Male,,Mumbai,,,,5.0,,9469465980,UK
5230,Rahul,Male,,Chennai,,,,,,,Canada
,Priya,Male,45.0,Chennai,2024-12-31,,,,,,
,Sneha,Male,,Chennai,2021-03-03,,,,,,India
C5233,Priya,Male,,Kolkata,,,,,,,USA
,Neha,Female,,Delhi,2020-12-25,2024-11-07,,,,,
,Ankit,Male,,Mumbai,,2022-12-21,,,,9949046205,UK
C5236,Kiran,Female,,Ahmedabad,,2021-07-24,,,,,
,,,,Mumbai,2023-11-21,2024-12-25,,,,,Australia
5238,Kiran,,,Hyderabad,,,,3.0,,,USA
5239,Pooja,,,Pune,2025-07-25,,4099.54,,,,Australia
C5240,Neha,Male,,,2021-11-06,,,3.0,user5239@mail.com,,Australia
,,Female,,Ahmedabad,2020-10-26,2021-06-21,4895.5,,,,India
5242,,Male,,Bangalore,2021-10-08,2025-09-01,,,user5241@mail.com,,Australia
C5243,Priya,Female,45.0,,2025-10-29,,,,,,USA
C5244,Pooja,,,Hyderabad,,2022-05-18,,,,,USA
5245,Kiran,Female,,,2025-08-25,,1910.27,,,,Australia
C5246,Sneha,,,Mumbai,2023-11-25,,,4.0,,,Canada
5247,Sneha,Male,,Ahmedabad,,,,,,,India
5248,Kiran,Female,,,2022-12-15,,,,,,Australia
5249,,Male,,Delhi,2024-05-19,,,5.0,,,USA
,Ravi,Male,,Delhi,,,,1.0,,,USA
C5251,Ankit,Female,35.0,Ahmedabad,2025-11-24,,3434.28,,,,Australia
5252,,Male,,Bangalore,2025-02-07,,4104.33,,,,Australia
5253,Priya,Male,,Delhi,,,,,user5252@mail.com,,
5254,Neha,,,Pune,2021-01-02,,,,user5253@mail.com,,USA
,Pooja,Female,,Pune,,,,,,9470504375,India
5256,Simran,Male,,Bangalore,,,,,,,
5257,Rahul,Male,,,2022-05-22,,3085.67,,,,India
,,,,Hyderabad,,2026-01-19,,1.0,,,
,Rahul,,,Delhi,2025-03-03,,,,,,
,Priya,,,Mumbai,,2023-08-30,,,user5259@mail.com,9532679042,Australia
5261,Rahul,,,,,,,,,,UK
5262,Ravi,Male,,Delhi,2022-03-20,,,,,9684845070,India
5263,Kiran,,,Chennai,,,2458.57,,,,Australia
5264,,Female,,Hyderabad,2025-05-12,2025-06-21,,,,,Australia
C5265,Pooja,,,Kolkata,2020-10-13,2025-07-19,,,,9865062352,USA
C5266,Ankit,Female,37.0,Ahmedabad,,2022-06-24,,,,,India
,Pooja,Male,,,,2022-10-17,4998.67,,,9584994949,
C5268,Kiran,Female,,Hyderabad,,,,,,9381138908,USA
5269,Ankit,Male,,Kolkata,2021-12-09,,,,,,Canada
5270,Ankit,,53.0,Delhi,2023-10-11,,,,,,UK
C5271,Ankit,,,Pune,,,72.07,,,,USA
5272,Rahul,Male,,Delhi,2025-06-15,,,4.0,,,
,Sneha,Female,42.0,,,,,3.0,,,Australia
5274,Simran,,,Delhi,,2021-02-13,,1.0,,,India
5275,Ravi,,,Chennai,2024-08-07,2025-05-11,,,,,Canada
,Ravi,Male,,Chennai,2021-01-08,2025-07-23,,,,,UK
5277,,Male,,Mumbai,2021-10-07,,,,,,
5278,Amit,Female,,Mumbai,2025-10-09,,,4.0,user5277@mail.com,,USA
5279,Amit,Female,,,2021-02-26,,2483.84,,user5278@mail.com,9320956416,UK
,Kiran,Female,,Ahmedabad,2022-05-05,,2290.69,,,,
5281,Ravi,Male,,Pune,2022-12-21,,2106.64,,user5280@mail.com,,UK
5282,Neha,Male,,Chennai,2021-04-07,,3861.02,1.0,,,Australia
5283,Ravi,Male,,Ahmedabad,2021-10-14,2021-10-16,,,,,UK
,,Male,21.0,Mumbai,2024-04-10,,,,user5283@mail.com,9157911568,USA
,Ravi,Female,,Chennai,,,,5.0,user5284@mail.com,9947703838,India
C5286,Ankit,,49.0,Ahmedabad,2021-09-04,2021-09-04,,5.0,user5285@mail.com,,USA
5287,Simran,,,Mumbai,2023-05-22,2025-09-23,,,,,Canada
C5288,Neha,Female,,,,,2254.07,,,9410254294,Canada
,Pooja,,,Chennai,,,,5.0,,9805477344,India
5290,Rahul,,,Pune,2023-02-12,2023-09-17,203.43,5.0,,,
,Rahul,Female,,Chennai,,,,,,,Australia
,,Male,68.0,Mumbai,,2025-01-06,2444.54,,user5291@mail.com,9290825421,Canada
,Amit,Male,,Pune,,2021-06-02,,,,,Canada
,Kiran,Female,34.0,Mumbai,2022-03-28,,,,,9451758204,
5295,Kiran,Male,,Bangalore,,,,,user5294@mail.com,,UK
C5296,Rahul,Female,22.0,Kolkata,2022-12-08,,,,user5295@mail.com,,USA
5297,Sneha,Female,,Ahmedabad,,,,4.0,,,USA
C5298,Ankit,Male,,Chennai,,,,2.0,,,UK
C5299,,Female,,Delhi,,,186.95,,,,Australia
C5300,Ankit,Male,,Kolkata,2025-03-03,,,1.0,user5299@mail.com,9470356923,USA
5301,,,,Kolkata,,,,,user5300@mail.com,,USA
C5302,Kiran,Male,,Pune,2024-01-26,2025-11-30,,,user5301@mail.com,,UK
,Simran,Male,58.0,Ahmedabad,2022-07-02,,,1.0,user5302@mail.com,,Australia
C5304,Simran,Female,,Pune,,,,1.0,,9132765848,Canada
C5305,Simran,Male,,Delhi,2026-01-03,,833.39,,,,USA
5306,Kiran,,,Bangalore,,2025-06-22,,4.0,user5305@mail.com,9904855278,UK
5307,Sneha,,,Mumbai,,2021-08-18,,,,,Australia
,,Female,,,,,,1.0,,9169549093,Canada
5309,Simran,Male,,Mumbai,,,,,,9154289569,USA
C5310,Ravi,Male,,Mumbai,,2025-12-10,,,,,UK
5311,Rahul,Male,27.0,Chennai,2022-12-05,,,2.0,,,Canada
5312,Amit,Male,44.0,Ahmedabad,2024-05-24,,3221.89,1.0,,,UK
,Neha,Female,28.0,Hyderabad,2025-05-18,,,,user5312@mail.com,9229861451,UK
,Amit,Female,,Chennai,,,,,,9503701132,UK
5315,Ankit,,,Mumbai,2023-07-28,,,,,,UK
5316,Neha,Male,,Mumbai,,,,,,9129918954,
5317,Kiran,Male,,Ahmedabad,2025-11-06,,,2.0,user5316@mail.com,,Canada
C5318,Rahul,Male,26.0,Hyderabad,2024-10-07,,,,,,Australia
5319,Simran,Female,,Hyderabad,,,,,user5318@mail.com,,Canada
5320,Ankit,Female,,,,,,,,,Australia
5321,Kiran,Male,32.0,Mumbai,2023-10-16,,,,,,Canada
5322,Pooja,,35.0,Ahmedabad,,2024-03-24,,,user5321@mail.com,,USA
5323,Simran,,,Kolkata,2020-08-31,,,,,9865732118,USA
,Amit,Male,60.0,,,2024-06-27,,,,,Canada
5325,Rahul,,50.0,Bangalore,,2023-07-05,,,,,Australia
,Pooja,Female,,Mumbai,,2025-08-10,,,user5325@mail.com,,Canada
5327,Simran,Female,,,2021-10-09,,,,,,UK
5328,Pooja,Male,,Chennai,,,3744.22,,,,
C5329,Priya,,46.0,Pune,,,,,,9382060747,Australia
5330,Priya,Female,,Kolkata,2023-08-27,,,,,,UK
C5331,Kiran,,,Pune,2020-11-18,2024-09-06,,,,,India
5332,Neha,,,Mumbai,2021-08-31,,,,,,Canada
5333,Amit,Male,,Pune,2023-12-26,,4114.3,,,,Australia
,Rahul,Female,60.0,Chennai,,2024-05-18,,1.0,,9107015623,Canada
5335,Simran,,,Hyderabad,,,1549.06,,user5334@mail.com,,USA
5336,Ankit,Male,31.0,Kolkata,,2021-07-16,3808.86,,user5335@mail.com,,Australia
,Ravi,,35.0,Pune,,,1401.87,,,,Canada
C5338,Priya,Male,,Kolkata,,2025-12-25,,1.0,,,
,Priya,Male,56.0,Ahmedabad,2024-06-13,,4346.47,,,9360964800,UK
C5340,Simran,Female,38.0,Delhi,,,,,,,Canada
,Ankit,Male,,Pune,2021-12-09,,3680.25,3.0,,9285759442,Canada
5342,Amit,,30.0,Kolkata,2022-07-09,,2182.87,4.0,user5341@mail.com,,Canada
5343,,,20.0,Chennai,,2021-04-01,422.88,,user5342@mail.com,9198492707,USA
C5344,,Male,,Hyderabad,2023-01-10,,,1.0,,,India
5345,Ravi,Female,26.0,Hyderabad,,2026-01-25,,,user5344@mail.com,,Australia
C5346,Neha,,,Hyderabad,2021-12-22,,,,user5345@mail.com,,UK
5347,Priya,Female,,Ahmedabad,2026-01-04,,,4.0,,9626003778,
5348,Priya,Male,64.0,Bangalore,2021-11-17,,,,,,Canada
C5349,Rahul,Male,,Mumbai,2022-01-27,,,,,,
C5350,Simran,Male,,Kolkata,,2021-12-13,,,,,UK
5351,Priya,Male,,Ahmedabad,2020-09-04,,,3.0,,,USA
5352,Amit,Female,29.0,Chennai,2025-02-26,,1338.76,,,,UK
5353,Priya,,,,2023-04-29,,427.77,,user5352@mail.com,,Canada
,Neha,Male,,Hyderabad,2020-12-11,,,,,,Canada
,,Male,,,2023-08-29,2024-08-30,,,,9171552892,UK
C5356,,Male,26.0,Pune,,2022-08-07,,,user5355@mail.com,,India
C5357,Ravi,,,Chennai,,,,,,,
,,Female,62.0,Kolkata,2025-10-09,,,,user5357@mail.com,9821765895,UK
5359,Priya,,,Bangalore,,,,5.0,,,Canada
5360,Kiran,Female,,Hyderabad,2024-02-26,,320.63,3.0,,,India
5361,Rahul,,,Delhi,2025-11-28,,,2.0,user5360@mail.com,,India
5362,,,22.0,Hyderabad,2022-12-09,,3225.8,,,,
C5363,Sneha,Male,,Hyderabad,,2024-04-11,4708.18,2.0,,,UK
5364,Rahul,Male,,Pune,,,,,user5363@mail.com,,UK
,Pooja,,,Delhi,,,,,user5364@mail.com,,USA
C5366,Ankit,,40.0,Bangalore,,2024-02-28,,,user5365@mail.com,,UK
C5367,Ravi,Male,,Chennai,,2020-12-16,,,,,Canada
,,,,Delhi,,2025-03-09,1621.98,1.0,user5367@mail.com,,
5369,,Female,,Pune,,2021-07-28,,,,9810333156,
C5370,,,,,,,,,,,Canada
5371,,Female,,Chennai,,2025-04-27,,2.0,,,Australia
5372,,,,Chennai,,2022-07-27,,,user5371@mail.com,,Canada
5373,,Female,,,2021-07-10,2023-11-07,,,user5372@mail.com,,India
5374,Neha,Male,,Pune,,2025-02-13,,,,,Australia
5375,Ankit,Female,,Kolkata,2022-01-10,,,3.0,,,
5376,Priya,Male,,Pune,,,,,,9425978119,USA
,Ankit,Female,,,,,,,user5376@mail.com,9462997877,USA
,Sneha,Female,,Delhi,,,,,,,USA
5379,Simran,Male,,Kolkata,2024-04-24,,,,,9824696902,Australia
,Ankit,Female,65.0,,,2024-09-22,,,,,
C5381,Neha,Male,,Mumbai,,2025-11-15,,,,9915294539,Australia
C5382,Ravi,Male,20.0,Kolkata,,,,,user5381@mail.com,,Australia
5383,,Female,,Hyderabad,2022-12-05,2023-02-22,,5.0,user5382@mail.com,,USA
5384,Simran,Female,70.0,Kolkata,2023-03-29,,,,user5383@mail.com,,UK
5386,Priya,,,Pune,2022-08-05,,,,,,
5387,Ravi,Male,,,,2022-02-07,,,,,Australia
C5388,Sneha,,,Ahmedabad,2024-02-22,,,,user5387@mail.com,,Australia
,,Male,49.0,Ahmedabad,2021-06-03,,,,,,Australia
5390,Neha,Male,,Bangalore,2025-11-19,,,5.0,user5389@mail.com,,USA
C5391,,Female,,Mumbai,,,,2.0,,9847692358,Canada
5392,Ravi,Male,,,,,,,,9914615996,
5393,,Female,,Hyderabad,,2021-01-07,,,,,
5394,Ankit,Female,,Mumbai,,,76.87,,,,USA
C5395,Ravi,,,Pune,2025-11-04,,,,,,USA
,Sneha,Female,45.0,Hyderabad,,,,,,,USA
5397,Amit,Female,,Pune,,,,,,,India
5398,Ankit,Female,,Ahmedabad,2022-12-01,,,,,9260617437,UK
5399,,Female,,Bangalore,,,,,user5398@mail.com,,India
5400,Ankit,Female,,Hyderabad,,2023-09-14,,,,,
5401,,Female,,Ahmedabad,,2023-04-28,,,,,India
5402,Pooja,Female,,Delhi,2025-05-05,,,1.0,,,Australia
5403,Rahul,Female,,Pune,,2022-07-06,,,,,India
5404,Sneha,Male,,Kolkata,,,3414.42,,,,Australia
5405,Simran,Female,,Hyderabad,2022-12-11,,,,,,India
,,Male,,Hyderabad,2023-10-08,,,,user5405@mail.com,9444337386,Canada
,Neha,Female,,Kolkata,,2024-08-18,,2.0,user5406@mail.com,,UK
5408,Simran,Male,,Mumbai,,,,,,,UK
,Amit,Female,,,2024-11-10,,,,,,India
C5410,,Male,60.0,Hyderabad,2020-12-06,,,1.0,,,
5411,Priya,Male,,Pune,,2021-11-27,,,user5410@mail.com,,Canada
C5412,Ankit,Female,,Delhi,2021-01-17,,,,user5411@mail.com,,
,Simran,Female,,Chennai,2025-05-29,,,,,,
5414,Rahul,Male,,Hyderabad,,2022-10-31,,4.0,,,Australia
C5415,Rahul,Female,,Chennai,2025-07-23,,,,,,Australia
C5416,Ravi,,23.0,,2022-12-02,,,3.0,,,USA
5417,Rahul,Male,35.0,,2020-11-06,2021-09-09,,3.0,user5416@mail.com,,Australia
5418,Pooja,Female,,Chennai,2021-06-21,,,3.0,,,
5419,Ankit,Male,,Mumbai,,,,,user5418@mail.com,9507766897,UK
,Kiran,Male,,Delhi,,,,,,,
,Amit,,52.0,Hyderabad,,2021-03-25,,4.0,,9639407295,Australia
5422,Kiran,,,Delhi,2021-11-13,,,,user5421@mail.com,9275017879,India
5423,Kiran,Male,,Kolkata,2022-09-26,,,,,,
5424,Ravi,,34.0,Kolkata,2025-11-04,,,,,,Australia
5425,Ankit,,20.0,Bangalore,,2021-06-18,,,,,
5426,,Male,,Hyderabad,2020-09-24,,,,user5425@mail.com,,Australia
C5427,Simran,Male,,Mumbai,,,854.9,3.0,,,
5428,,Female,,Kolkata,,,,,,,UK
5429,Priya,Male,,Hyderabad,,2024-04-07,,,user5428@mail.com,,UK
5430,Neha,Female,,Kolkata,2025-05-23,,,,,,India
,Sneha,,25.0,Bangalore,2022-04-11,,,,,,Canada
5432,,,,,,,,3.0,user5431@mail.com,,Canada
,Ankit,,,Chennai,2024-09-12,,4612.31,,user5432@mail.com,,Canada
C5434,Amit,,23.0,,,,,,user5433@mail.com,,UK
C5435,Priya,Female,42.0,Pune,,2020-09-09,,,user5434@mail.com,9302917739,UK
C5436,,Male,,Bangalore,,,2182.03,5.0,,,
,Sneha,Female,,,2023-10-16,,,,user5436@mail.com,,UK
5438,Pooja,Male,,Pune,,,,,,,Canada
5439,Sneha,Male,,Hyderabad,,,,3.0,user5438@mail.com,,Canada
5440,Ankit,Female,,,,,2035.64,,,9784336122,USA
C5441,Kiran,,,Pune,2022-11-27,,,3.0,,,
C5442,Ankit,Female,,Chennai,,,,,,9220584890,Canada
5443,Ravi,Female,,Chennai,,,363.89,,,9361128146,India
5444,Ankit,,,Bangalore,,,2619.28,1.0,,,UK
5445,Simran,Male,,Bangalore,2023-05-21,,,,user5444@mail.com,,
,Ankit,,43.0,Mumbai,2022-08-19,,,4.0,,,USA
5447,Ravi,,,Mumbai,2023-11-19,,4447.63,4.0,user5446@mail.com,9279647398,India
5448,Ankit,Male,35.0,Bangalore,,,3556.34,,,,India
5449,,Male,,,2021-03-04,2023-05-28,,,,,UK
5450,Ravi,Male,,Chennai,,2020-08-07,,2.0,user5449@mail.com,,UK
,Ankit,Female,,Bangalore,,,3099.55,2.0,,,Canada
C5452,Neha,Female,47.0,Mumbai,,,,2.0,user5451@mail.com,,USA
5453,Kiran,Male,46.0,Kolkata,2022-08-30,,,3.0,,9901972997,UK
5454,Ravi,Female,,Delhi,2021-01-20,,,5.0,user5453@mail.com,9101229376,USA
5455,,Female,,,2025-11-26,,2387.49,,,,USA
,Pooja,Male,18.0,Bangalore,2021-03-20,2025-03-25,,,,,UK
C5457,Pooja,Female,26.0,Ahmedabad,,,,,,9226993761,USA
5458,Amit,,,Chennai,2021-02-06,,,,,9358933651,Canada
5459,Ravi,Male,24.0,Ahmedabad,,,,,,,
5460,Rahul,Male,,Kolkata,,2025-07-15,,5.0,,,Canada
,,Male,27.0,Ahmedabad,,,,,,9957488436,Australia
,Amit,Male,,,,2024-04-26,,,,9971173870,UK
5463,Sneha,Female,,Delhi,2022-01-14,,1958.57,,,,Australia
5464,Amit,Female,,Pune,,,3180.63,,,9382696548,USA
5465,Amit,,,Chennai,,,323.23,,user5464@mail.com,,India
5467,Rahul,Female,,,2023-02-14,2023-06-17,,,,,USA
,Sneha,Female,27.0,Chennai,2025-09-15,,,,,9128451066,Canada
5469,Ankit,Male,,Bangalore,,,,,,9575990734,Australia
C5470,Neha,Female,,Bangalore,2020-12-14,,,,user5469@mail.com,,
C5471,,Female,,Delhi,,2023-07-30,,,,,India
5472,,Male,,Pune,2022-07-12,,,,,,Australia
5473,Simran,Male,44.0,Hyderabad,2024-12-05,2025-04-21,,,,9724223586,India
5474,Simran,Female,,Hyderabad,,,845.11,,user5473@mail.com,,
,,,,Ahmedabad,,,,3.0,,,India
5476,Simran,Male,,Hyderabad,,2020-12-25,,,,9797909495,UK
,Kiran,Female,,Bangalore,,,,3.0,user5476@mail.com,9440902569,Canada
5478,Neha,Female,,,2022-02-04,,,,,,UK
,Pooja,Male,,Chennai,,,,5.0,,,USA
5480,Priya,Male,,Hyderabad,2021-12-23,2025-03-29,,,,,USA
5481,Amit,,,,,2025-05-24,,3.0,,,Australia
5482,Priya,Female,,Bangalore,2023-07-06,,,3.0,,,
5483,Neha,Male,33.0,,,,,,,,USA
