CustomerID,Name,Gender,Age,City,Signup_Date,Last_purchase_date,purchase_amount,feedback_score,email,Phone_number,Country
C5244,Pooja,,,Hyderabad,,18-05-2022,,10,user5243mail.com,0,USA
5245,Kiran,female,-5,,25-08-2025,missing,1910.27,,user5244mail.com,,Australia
C5246,Sneha,,200,Mumbai,25-11-2023,,,4,,abc123,Canada
5247,Sneha,Male,200,Ahmedabad,not_a_date,,-999,-1,,0,India
5248,Kiran,F,-5,,15-12-2022,,,,,0,Australia
5249,,M,200,Delhi,19-05-2024,missing,N/A,5,,0,USA
,Ravi,M,-5,Delhi,not_a_date,,-999,1,,,USA
C5251,Ankit,Female,35,Ahmedabad,24-11-2025,missing,3434.28,-1,,,Australia
5252,,M,,Bangalore,07-02-2025,31-01-2021,4104.33,-1,,0,Australia
5253,Priya,M,,Delhi,not_a_date,missing,-999,-1,user5252@mail.com,0,
5254,Neha,,200,Pune,02-01-2021,,,-1,user5253@mail.com,0,USA
,Pooja,female,,Pune,not_a_date,,N/A,-1,,9470504375,India
5256,Simran,male,-5,Bangalore,,missing,-999,10,user5255mail.com,abc123,
5257,Rahul,Male,200,,22-05-2022,missing,3085.67,10,user5256mail.com,abc123,India
,,,,Hyderabad,not_a_date,19-01-2026,N/A,1,,,
,Rahul,,,Delhi,03-03-2025,24-10-2021,-999,,user5258mail.com,,
,Priya,,-5,Mumbai,not_a_date,30-08-2023,N/A,,user5259@mail.com,9532679042,Australia
5261,Rahul,,-5,,,,N/A,,,0,UK
5262,Ravi,Male,,Delhi,20-03-2022,,N/A,,user5261mail.com,9684845070,India
5263,Kiran,,,Chennai,not_a_date,,2458.57,-1,,abc123,Australia
5264,,female,,Hyderabad,12-05-2025,21-06-2025,N/A,,,0,Australia
C5265,Pooja,,-5,Kolkata,13-10-2020,19-07-2025,-999,10,,9865062352,USA
C5266,Ankit,F,37,Ahmedabad,,24-06-2022,,-1,user5265mail.com,0,India
,Pooja,M,,,,17-10-2022,4998.67,-1,,9584994949,
C5268,Kiran,F,-5,Hyderabad,not_a_date,,-999,10,,9381138908,USA
5269,Ankit,M,-5,Kolkata,09-12-2021,,N/A,,user5268mail.com,0,Canada
5270,Ankit,,53,Delhi,11-10-2023,missing,N/A,-1,,abc123,UK
C5271,Ankit,,200,Pune,,missing,72.07,10,,0,USA
5272,Rahul,Male,-5,Delhi,15-06-2025,missing,-999,4,,,
,Sneha,female,42,,not_a_date,,N/A,3,,,Australia
5274,Simran,,,Delhi,,13-02-2021,-999,1,,0,India
5275,Ravi,,,Chennai,07-08-2024,11-05-2025,-999,,,,Canada
,Ravi,M,200,Chennai,08-01-2021,23-07-2025,N/A,-1,,,UK
5277,,male,-5,Mumbai,07-10-2021,missing,-999,10,,0,
5278,Amit,F,200,Mumbai,09-10-2025,21-11-2023,-999,4,user5277@mail.com,0,USA
5279,Amit,F,,,26-02-2021,missing,2483.84,-1,user5278@mail.com,9320956416,UK
,Kiran,Female,200,Ahmedabad,05-05-2022,,2290.69,-1,,abc123,
5281,Ravi,male,,Pune,21-12-2022,missing,2106.64,10,user5280@mail.com,,UK
5282,Neha,M,-5,Chennai,07-04-2021,20-10-2020,3861.02,1,,,Australia
5283,Ravi,male,-5,Ahmedabad,14-10-2021,16-10-2021,-999,10,user5282mail.com,,UK
,,M,21,Mumbai,10-04-2024,missing,N/A,-1,user5283@mail.com,9157911568,USA
,Ravi,F,,Chennai,,,,5,user5284@mail.com,9947703838,India
C5286,Ankit,,49,Ahmedabad,04-09-2021,04-09-2021,-999,5,user5285@mail.com,0,USA
5287,Simran,,,Mumbai,22-05-2023,23-09-2025,,,,abc123,Canada
C5288,Neha,Female,-5,,not_a_date,,2254.07,-1,,9410254294,Canada
,Pooja,,,Chennai,not_a_date,missing,,5,,9805477344,India
5290,Rahul,,,Pune,12-02-2023,17-09-2023,203.43,5,user5289mail.com,0,
,Rahul,F,-5,Chennai,,missing,,-1,user5290mail.com,,Australia
,,Male,68,Mumbai,not_a_date,06-01-2025,2444.54,,user5291@mail.com,9290825421,Canada
,Amit,M,200,Pune,,02-06-2021,,10,user5292mail.com,0,Canada
,Kiran,Female,34,Mumbai,28-03-2022,missing,,,user5293mail.com,9451758204,
5295,Kiran,M,200,Bangalore,not_a_date,,-999,-1,user5294@mail.com,0,UK
C5296,Rahul,female,22,Kolkata,08-12-2022,,,10,user5295@mail.com,,USA
5297,Sneha,female,200,Ahmedabad,,missing,,4,,abc123,USA
C5298,Ankit,Male,200,Chennai,,,-999,2,user5297mail.com,abc123,UK
C5299,,female,-5,Delhi,not_a_date,missing,186.95,10,,,Australia
C5300,Ankit,M,-5,Kolkata,03-03-2025,missing,-999,1,user5299@mail.com,9470356923,USA
5301,,,-5,Kolkata,,missing,-999,,user5300@mail.com,0,USA
C5302,Kiran,male,,Pune,26-01-2024,30-11-2025,,-1,user5301@mail.com,0,UK
,Simran,Male,58,Ahmedabad,02-07-2022,02-01-2022,,1,user5302@mail.com,abc123,Australia
C5304,Simran,female,-5,Pune,,missing,N/A,1,,9132765848,Canada
C5305,Simran,male,-5,Delhi,03-01-2026,missing,833.39,10,,0,USA
5306,Kiran,,200,Bangalore,not_a_date,22-06-2025,-999,4,user5305@mail.com,9904855278,UK
5307,Sneha,,200,Mumbai,,18-08-2021,,,,abc123,Australia
,,F,200,,not_a_date,missing,-999,1,,9169549093,Canada
5309,Simran,male,200,Mumbai,not_a_date,,N/A,-1,,9154289569,USA
C5310,Ravi,Male,200,Mumbai,,10-12-2025,,,,0,UK
5311,Rahul,Male,27,Chennai,05-12-2022,,-999,2,,,Canada
5312,Amit,male,44,Ahmedabad,24-05-2024,,3221.89,1,,abc123,UK
,Neha,female,28,Hyderabad,18-05-2025,,N/A,-1,user5312@mail.com,9229861451,UK
,Amit,Female,,Chennai,not_a_date,missing,-999,-1,user5313mail.com,9503701132,UK
5315,Ankit,,200,Mumbai,28-07-2023,,-999,-1,user5314mail.com,abc123,UK
5316,Neha,M,200,Mumbai,,,,-1,user5315mail.com,9129918954,
5317,Kiran,Male,-5,Ahmedabad,06-11-2025,,,2,user5316@mail.com,abc123,Canada
C5318,Rahul,male,26,Hyderabad,07-10-2024,,-999,-1,user5317mail.com,0,Australia
5319,Simran,F,-5,Hyderabad,not_a_date,missing,N/A,,user5318@mail.com,abc123,Canada
5320,Ankit,female,-5,,,,N/A,,user5319mail.com,0,Australia
5321,Kiran,male,32,Mumbai,16-10-2023,missing,,10,user5320mail.com,0,Canada
5322,Pooja,,35,Ahmedabad,not_a_date,24-03-2024,,-1,user5321@mail.com,abc123,USA
5323,Simran,,-5,Kolkata,31-08-2020,,,10,,9865732118,USA
,Amit,male,60,,,27-06-2024,,,user5323mail.com,abc123,Canada
5325,Rahul,,50,Bangalore,,05-07-2023,,-1,user5324mail.com,,Australia
,Pooja,female,-5,Mumbai,not_a_date,10-08-2025,N/A,10,user5325@mail.com,,Canada
5327,Simran,Female,,,09-10-2021,,N/A,-1,,abc123,UK
5328,Pooja,Male,-5,Chennai,,missing,3744.22,,,,
C5329,Priya,,46,Pune,,,N/A,-1,,9382060747,Australia
5330,Priya,Female,,Kolkata,27-08-2023,,N/A,,user5329mail.com,0,UK
C5331,Kiran,,200,Pune,18-11-2020,06-09-2024,-999,-1,,abc123,India
5332,Neha,,-5,Mumbai,31-08-2021,,N/A,,user5331mail.com,abc123,Canada
5333,Amit,Male,,Pune,26-12-2023,,4114.3,,user5332mail.com,,Australia
,Rahul,Female,60,Chennai,,18-05-2024,,1,user5333mail.com,9107015623,Canada
5335,Simran,,200,Hyderabad,,missing,1549.06,-1,user5334@mail.com,abc123,USA
5336,Ankit,Male,31,Kolkata,not_a_date,16-07-2021,3808.86,,user5335@mail.com,,Australia
,Ravi,,35,Pune,,,1401.87,,,0,Canada
C5338,Priya,M,,Kolkata,,25-12-2025,,1,,0,
,Priya,Male,56,Ahmedabad,13-06-2024,,4346.47,10,,9360964800,UK
C5340,Simran,female,38,Delhi,,,N/A,,user5339mail.com,abc123,Canada
,Ankit,M,-5,Pune,09-12-2021,21-08-2020,3680.25,3,,9285759442,Canada
5342,Amit,,30,Kolkata,09-07-2022,missing,2182.87,4,user5341@mail.com,0,Canada
5343,,,20,Chennai,,01-04-2021,422.88,10,user5342@mail.com,9198492707,USA
C5344,,Male,,Hyderabad,10-01-2023,missing,N/A,1,,abc123,India
5345,Ravi,Female,26,Hyderabad,not_a_date,25-01-2026,N/A,,user5344@mail.com,abc123,Australia
C5346,Neha,,,Hyderabad,22-12-2021,missing,,,user5345@mail.com,,UK
5347,Priya,Female,200,Ahmedabad,04-01-2026,missing,N/A,4,,9626003778,
5348,Priya,male,64,Bangalore,17-11-2021,,N/A,10,,abc123,Canada
C5349,Rahul,Male,-5,Mumbai,27-01-2022,missing,N/A,10,user5348mail.com,abc123,
C5350,Simran,M,,Kolkata,,13-12-2021,,,user5349mail.com,abc123,UK
5351,Priya,Male,-5,Ahmedabad,04-09-2020,missing,N/A,3,user5350mail.com,0,USA
5352,Amit,F,29,Chennai,26-02-2025,missing,1338.76,10,,0,UK
5353,Priya,,,,29-04-2023,06-08-2020,427.77,-1,user5352@mail.com,0,Canada
,Neha,M,,Hyderabad,11-12-2020,missing,-999,10,,0,Canada
,,male,-5,,29-08-2023,30-08-2024,,10,user5354mail.com,9171552892,UK
C5356,,M,26,Pune,,07-08-2022,-999,10,user5355@mail.com,0,India
C5357,Ravi,,-5,Chennai,not_a_date,missing,N/A,10,,,
,,Female,62,Kolkata,09-10-2025,,,,user5357@mail.com,9821765895,UK
5359,Priya,,-5,Bangalore,,missing,-999,5,user5358mail.com,abc123,Canada
5360,Kiran,Female,-5,Hyderabad,26-02-2024,missing,320.63,3,user5359mail.com,,India
5361,Rahul,,200,Delhi,28-11-2025,,N/A,2,user5360@mail.com,0,India
5362,,,22,Hyderabad,09-12-2022,missing,3225.8,10,,,
C5363,Sneha,M,,Hyderabad,not_a_date,11-04-2024,4708.18,2,,0,UK
5364,Rahul,M,200,Pune,not_a_date,,,-1,user5363@mail.com,abc123,UK
,Pooja,,,Delhi,not_a_date,,,-1,user5364@mail.com,abc123,USA
C5366,Ankit,,40,Bangalore,,28-02-2024,,,user5365@mail.com,,UK
C5367,Ravi,Male,-5,Chennai,,16-12-2020,,-1,user5366mail.com,,Canada
,,,-5,Delhi,,09-03-2025,1621.98,1,user5367@mail.com,,
5369,,Female,-5,Pune,not_a_date,28-07-2021,-999,-1,,9810333156,
C5370,,,-5,,not_a_date,missing,-999,10,,,Canada
5371,,female,,Chennai,,27-04-2025,N/A,2,,,Australia
5372,,,200,Chennai,,27-07-2022,,-1,user5371@mail.com,,Canada
5373,,F,-5,,10-07-2021,07-11-2023,-999,10,user5372@mail.com,0,India
5374,Neha,male,,Pune,not_a_date,13-02-2025,,10,user5373mail.com,abc123,Australia
5375,Ankit,F,-5,Kolkata,10-01-2022,missing,-999,3,user5374mail.com,abc123,
5376,Priya,M,-5,Pune,,missing,,,,9425978119,USA
,Ankit,F,-5,,,missing,N/A,-1,user5376@mail.com,9462997877,USA
,Sneha,female,200,Delhi,,missing,N/A,-1,user5377mail.com,,USA
5379,Simran,M,200,Kolkata,24-04-2024,20-05-2021,-999,-1,,9824696902,Australia
,Ankit,female,65,,not_a_date,22-09-2024,-999,10,,,
C5381,Neha,male,,Mumbai,not_a_date,15-11-2025,N/A,-1,,9915294539,Australia
C5382,Ravi,male,20,Kolkata,not_a_date,,,-1,user5381@mail.com,,Australia
5383,,female,,Hyderabad,05-12-2022,22-02-2023,,5,user5382@mail.com,abc123,USA
5384,Simran,female,70,Kolkata,29-03-2023,,N/A,10,user5383@mail.com,,UK
,Amit,female,-5,Bangalore,not_a_date,,,,,,India
5386,Priya,,200,Pune,05-08-2022,missing,-999,10,user5385mail.com,abc123,
5387,Ravi,male,200,,,07-02-2022,N/A,10,,abc123,Australia
C5388,Sneha,,-5,Ahmedabad,22-02-2024,missing,-999,10,user5387@mail.com,abc123,Australia
,,Male,49,Ahmedabad,03-06-2021,missing,,10,,0,Australia
5390,Neha,male,-5,Bangalore,19-11-2025,21-01-2025,-999,5,user5389@mail.com,0,USA
C5391,,female,-5,Mumbai,,,,2,,9847692358,Canada
5392,Ravi,Male,,,not_a_date,missing,-999,,,9914615996,
5393,,Female,200,Hyderabad,,07-01-2021,N/A,,user5392mail.com,abc123,
5394,Ankit,Female,,Mumbai,not_a_date,missing,76.87,,,abc123,USA
C5395,Ravi,,200,Pune,04-11-2025,,,10,user5394mail.com,0,USA
,Sneha,Female,45,Hyderabad,not_a_date,,N/A,,,0,USA
5397,Amit,F,200,Pune,,missing,N/A,10,,abc123,India
5398,Ankit,female,200,Ahmedabad,01-12-2022,,N/A,-1,,9260617437,UK
5399,,female,,Bangalore,,,,,user5398@mail.com,abc123,India
5400,Ankit,F,-5,Hyderabad,,14-09-2023,-999,10,user5399mail.com,0,
5401,,Female,,Ahmedabad,,28-04-2023,N/A,10,user5400mail.com,,India
5402,Pooja,female,,Delhi,05-05-2025,missing,-999,1,user5401mail.com,,Australia
5403,Rahul,female,-5,Pune,,06-07-2022,,-1,user5402mail.com,,India
5404,Sneha,Male,,Kolkata,,missing,3414.42,10,,0,Australia
5405,Simran,female,200,Hyderabad,11-12-2022,,,-1,,0,India
,,Male,,Hyderabad,08-10-2023,missing,,10,user5405@mail.com,9444337386,Canada
,Neha,F,,Kolkata,,18-08-2024,,2,user5406@mail.com,abc123,UK
5408,Simran,male,200,Mumbai,,missing,-999,-1,,,UK
,Amit,female,200,,10-11-2024,,,,user5408mail.com,0,India
C5410,,M,60,Hyderabad,06-12-2020,,N/A,1,,abc123,
5411,Priya,Male,,Pune,not_a_date,27-11-2021,-999,-1,user5410@mail.com,,Canada
C5412,Ankit,female,-5,Delhi,17-01-2021,,N/A,10,user5411@mail.com,,
,Simran,F,,Chennai,29-05-2025,22-12-2024,N/A,-1,,0,
5414,Rahul,Male,200,Hyderabad,not_a_date,31-10-2022,,4,,0,Australia
C5415,Rahul,Female,,Chennai,23-07-2025,missing,-999,10,user5414mail.com,abc123,Australia
C5416,Ravi,,23,,02-12-2022,16-02-2021,,3,,0,USA
5417,Rahul,M,35,,06-11-2020,09-09-2021,,3,user5416@mail.com,0,Australia
5418,Pooja,female,200,Chennai,21-06-2021,,N/A,3,,0,
5419,Ankit,male,200,Mumbai,,,-999,10,user5418@mail.com,9507766897,UK
,Kiran,male,,Delhi,,missing,,-1,,0,
,Amit,,52,Hyderabad,not_a_date,25-03-2021,N/A,4,user5420mail.com,9639407295,Australia
5422,Kiran,,-5,Delhi,13-11-2021,,,-1,user5421@mail.com,9275017879,India
5423,Kiran,M,,Kolkata,26-09-2022,missing,-999,-1,,0,
5424,Ravi,,34,Kolkata,04-11-2025,28-04-2023,N/A,10,,,Australia
5425,Ankit,,20,Bangalore,not_a_date,18-06-2021,-999,10,,0,
5426,,M,,Hyderabad,24-09-2020,missing,,-1,user5425@mail.com,abc123,Australia
C5427,Simran,M,-5,Mumbai,,,854.9,3,,abc123,
5428,,Female,-5,Kolkata,not_a_date,,,,,abc123,UK
5429,Priya,Male,-5,Hyderabad,not_a_date,07-04-2024,N/A,-1,user5428@mail.com,0,UK
5430,Neha,female,,Kolkata,23-05-2025,,,10,,,India
,Sneha,,25,Bangalore,11-04-2022,,,-1,user5430mail.com,0,Canada
5432,,,200,,not_a_date,missing,N/A,3,user5431@mail.com,0,Canada
,Ankit,,200,Chennai,12-09-2024,,4612.31,10,user5432@mail.com,abc123,Canada
C5434,Amit,,23,,,,,-1,user5433@mail.com,abc123,UK
C5435,Priya,female,42,Pune,not_a_date,09-09-2020,N/A,10,user5434@mail.com,9302917739,UK
C5436,,Male,200,Bangalore,,,2182.03,5,,,
,Sneha,F,,,16-10-2023,,,10,user5436@mail.com,abc123,UK
5438,Pooja,M,200,Pune,,,N/A,10,user5437mail.com,0,Canada
5439,Sneha,Male,200,Hyderabad,not_a_date,,N/A,3,user5438@mail.com,abc123,Canada
5440,Ankit,F,-5,,not_a_date,missing,2035.64,-1,,9784336122,USA
C5441,Kiran,,200,Pune,27-11-2022,,,3,,abc123,
C5442,Ankit,female,,Chennai,not_a_date,missing,,,,9220584890,Canada
5443,Ravi,female,-5,Chennai,not_a_date,missing,363.89,10,user5442mail.com,9361128146,India
5444,Ankit,,-5,Bangalore,not_a_date,missing,2619.28,1,user5443mail.com,abc123,UK
5445,Simran,male,200,Bangalore,21-05-2023,,N/A,-1,user5444@mail.com,,
,Ankit,,43,Mumbai,19-08-2022,,N/A,4,user5445mail.com,0,USA
5447,Ravi,,,Mumbai,19-11-2023,missing,4447.63,4,user5446@mail.com,9279647398,India
5448,Ankit,M,35,Bangalore,,missing,3556.34,10,user5447mail.com,abc123,India
5449,,male,-5,,04-03-2021,28-05-2023,-999,-1,,,UK
5450,Ravi,M,-5,Chennai,not_a_date,07-08-2020,,2,user5449@mail.com,0,UK
,Ankit,F,,Bangalore,not_a_date,,3099.55,2,user5450mail.com,abc123,Canada
C5452,Neha,Female,47,Mumbai,not_a_date,,-999,2,user5451@mail.com,,USA
5453,Kiran,M,46,Kolkata,30-08-2022,missing,N/A,3,,9901972997,UK
5454,Ravi,F,-5,Delhi,20-01-2021,,N/A,5,user5453@mail.com,9101229376,USA
5455,,Female,-5,,26-11-2025,missing,2387.49,-1,user5454mail.com,abc123,USA
,Pooja,Male,18,Bangalore,20-03-2021,25-03-2025,-999,,,,UK
C5457,Pooja,Female,26,Ahmedabad,,missing,,10,user5456mail.com,9226993761,USA
5458,Amit,,,Chennai,06-02-2021,,-999,10,,9358933651,Canada
5459,Ravi,M,24,Ahmedabad,not_a_date,,,10,,abc123,
5460,Rahul,male,-5,Kolkata,not_a_date,15-07-2025,N/A,5,user5459mail.com,,Canada
,,M,27,Ahmedabad,,,,-1,user5460mail.com,9957488436,Australia
,Amit,male,,,not_a_date,26-04-2024,-999,-1,,9971173870,UK
5463,Sneha,female,-5,Delhi,14-01-2022,missing,1958.57,10,,abc123,Australia
5464,Amit,female,-5,Pune,,,3180.63,,user5463mail.com,9382696548,USA
5465,Amit,,-5,Chennai,,missing,323.23,10,user5464@mail.com,,India
,Ankit,Female,-5,Ahmedabad,not_a_date,,,,,abc123,Australia
5467,Rahul,female,,,14-02-2023,17-06-2023,N/A,10,user5466mail.com,,USA
,Sneha,Female,27,Chennai,15-09-2025,,N/A,10,,9128451066,Canada
5469,Ankit,Male,200,Bangalore,not_a_date,missing,,10,,9575990734,Australia
C5470,Neha,Female,-5,Bangalore,14-12-2020,missing,,-1,user5469@mail.com,,
C5471,,female,,Delhi,not_a_date,30-07-2023,N/A,10,,0,India
5472,,male,,Pune,12-07-2022,,N/A,10,,abc123,Australia
5473,Simran,Male,44,Hyderabad,05-12-2024,21-04-2025,,,user5472mail.com,9724223586,India
5474,Simran,Female,,Hyderabad,not_a_date,,845.11,-1,user5473@mail.com,0,
,,,200,Ahmedabad,not_a_date,missing,-999,3,,0,India
5476,Simran,M,,Hyderabad,not_a_date,25-12-2020,-999,10,,9797909495,UK
,Kiran,female,-5,Bangalore,not_a_date,,,3,user5476@mail.com,9440902569,Canada
5478,Neha,female,200,,04-02-2022,,,,,0,UK
,Pooja,Male,-5,Chennai,not_a_date,missing,-999,5,user5478mail.com,abc123,USA
5480,Priya,M,,Hyderabad,23-12-2021,29-03-2025,-999,10,user5479mail.com,0,USA
5481,Amit,,200,,,24-05-2025,,3,,,Australia
5482,Priya,F,,Bangalore,06-07-2023,,,3,,0,
5483,Neha,M,33,,,missing,N/A,10,user5482mail.com,0,USA
5484,Amit,,200,,,,-999,-1,user5483@mail.com,abc123,Canada
,Ankit,male,,Chennai,not_a_date,19-04-2025,-999,10,,abc123,
5486,Rahul,female,-5,Pune,01-04-2021,22-04-2023,N/A,5,,0,
5487,,Female,,Chennai,,missing,4997.87,4,user5486mail.com,9409909683,India
,,F,-5,,31-08-2022,23-07-2022,787.16,-1,,,UK
,Priya,,200,Delhi,03-02-2021,,,,,,
C5490,,,200,Kolkata,,13-06-2025,N/A,10,,0,India
C5491,Simran,female,-5,Delhi,,22-09-2025,-999,1,,0,Canada
C5492,Sneha,F,53,Ahmedabad,26-04-2025,,-999,,user5491@mail.com,9174501147,USA
5493,Ravi,Male,54,Delhi,,,-999,,,,Canada
C5494,Rahul,Male,200,Hyderabad,,,N/A,10,user5493@mail.com,0,Australia
5495,,Female,-5,Ahmedabad,28-11-2020,missing,N/A,-1,user5494@mail.com,0,Canada
5496,,F,200,Delhi,,08-01-2021,-999,10,user5495mail.com,0,India
C5497,Priya,M,,Kolkata,,,-999,-1,user5496@mail.com,9816677166,India
5498,Ankit,M,-5,Hyderabad,not_a_date,,,,,abc123,
C5499,Priya,female,200,Mumbai,12-06-2025,01-08-2025,-999,10,user5498mail.com,abc123,UK
,Amit,M,24,Pune,not_a_date,,N/A,-1,,abc123,UK
,Sneha,male,-5,Bangalore,,30-12-2022,,2,user5500mail.com,9859658744,Australia
C5502,Sneha,,-5,Delhi,19-10-2024,missing,,10,user5501@mail.com,,
C5503,Priya,F,-5,Chennai,22-05-2025,30-12-2020,,10,,9808549976,Canada
,Kiran,Female,-5,Bangalore,not_a_date,missing,,,user5503mail.com,abc123,India
C5505,,F,,Pune,not_a_date,,150.09,5,user5504@mail.com,abc123,Australia
,,Male,200,Pune,,14-02-2025,-999,-1,user5505@mail.com,abc123,UK
5507,Rahul,M,,Ahmedabad,29-10-2025,24-09-2022,1779.63,1,user5506@mail.com,9596909071,UK
C5508,Amit,female,18,,15-03-2024,missing,,-1,,abc123,Australia
C5509,Priya,F,,Ahmedabad,04-10-2020,25-07-2022,-999,1,user5508mail.com,0,Australia
5510,Pooja,,47,Hyderabad,10-01-2024,,N/A,,user5509@mail.com,,USA
5511,Sneha,M,-5,Pune,,09-09-2023,758.99,10,,,USA
,Sneha,M,27,Kolkata,29-10-2022,,4183.7,-1,,abc123,
5513,Simran,F,30,Mumbai,,24-08-2024,4177.36,,,9563627596,UK
5514,Kiran,female,-5,Bangalore,not_a_date,missing,-999,1,,,USA
C5515,Ravi,Male,-5,Kolkata,05-10-2022,,N/A,10,,abc123,UK
5516,Priya,M,200,Kolkata,06-01-2024,missing,N/A,4,,abc123,
5517,Sneha,M,200,Hyderabad,19-01-2024,missing,-999,10,user5516mail.com,abc123,
C5518,Sneha,F,200,Ahmedabad,,,,3,user5517@mail.com,9830949046,UK
5519,Rahul,male,-5,Bangalore,,03-10-2022,,10,user5518mail.com,abc123,USA
5520,Rahul,F,200,Chennai,,04-11-2025,2078.05,10,user5519@mail.com,,
5521,,F,18,Mumbai,10-07-2023,missing,N/A,-1,user5520mail.com,,
,Ravi,,-5,Kolkata,24-01-2022,03-09-2020,1561.99,1,,,
5523,Kiran,Female,-5,Hyderabad,25-09-2023,missing,2572.37,10,user5522@mail.com,9979330008,USA
,Amit,,200,Hyderabad,07-12-2020,11-12-2021,,10,,,Canada
C5525,Ankit,Male,-5,Delhi,,,N/A,-1,user5524mail.com,abc123,Canada
C5526,,,-5,Mumbai,05-05-2024,,,-1,user5525@mail.com,,Canada
C5527,Amit,,46,Ahmedabad,03-10-2020,03-08-2022,,-1,user5526mail.com,,
,,female,,Mumbai,not_a_date,,,,,0,India
5529,Neha,female,200,Chennai,,missing,-999,1,user5528mail.com,,India
5530,Priya,,,Ahmedabad,,28-12-2023,,-1,user5529@mail.com,9755901245,Canada
,Priya,Male,39,Mumbai,,,N/A,,,0,Australia
5532,Rahul,M,-5,Hyderabad,,missing,N/A,3,user5531@mail.com,9774264846,
C5533,Pooja,M,67,,21-10-2023,missing,N/A,-1,user5532@mail.com,abc123,UK
,,,,Bangalore,13-07-2024,02-01-2022,,3,,0,India
5535,Sneha,Female,200,Mumbai,19-02-2025,missing,,10,,9577211434,USA
,Sneha,F,200,Chennai,04-11-2025,08-04-2022,,10,user5535mail.com,,Canada
5537,Ravi,,200,,not_a_date,,N/A,10,,abc123,USA
C5538,Priya,female,42,Hyderabad,03-06-2022,,-999,10,,0,India
5539,Neha,Female,-5,Kolkata,06-08-2023,missing,1522.97,10,,0,Australia
C5540,Rahul,male,66,Hyderabad,15-09-2021,missing,175.51,3,user5539@mail.com,,India
C5541,Pooja,Female,,,not_a_date,,N/A,,,0,UK
5542,Neha,Female,,Chennai,,missing,,10,,,India
5543,Rahul,M,,Kolkata,,,985.66,5,,9345273677,USA
,,M,-5,Delhi,07-09-2024,,,5,,0,
5545,,,-5,Chennai,18-06-2021,,-999,,,abc123,
5546,Sneha,F,200,Delhi,,missing,,,,abc123,UK
5547,,M,-5,Pune,23-01-2024,,N/A,10,,0,
,Amit,female,-5,Bangalore,11-06-2024,11-01-2023,4420.22,-1,,0,USA
,Rahul,male,33,Kolkata,,missing,,5,,0,USA
C5550,,M,60,Ahmedabad,10-03-2024,,,3,,9107973488,India
5551,,female,-5,Bangalore,,,,-1,,,USA
5552,Rahul,F,,Bangalore,,10-10-2023,,,,9817463936,UK
5553,Neha,M,-5,Pune,not_a_date,11-11-2024,,,,0,UK
5554,Neha,female,200,Ahmedabad,28-08-2020,17-08-2021,2785.11,,,9830120308,Canada
,Ravi,male,41,Mumbai,27-11-2021,missing,4505.91,10,user5554mail.com,,USA
5556,,Male,200,Pune,not_a_date,05-05-2025,N/A,-1,user5555@mail.com,abc123,UK
5557,,male,200,,,26-08-2023,1089.27,10,user5556mail.com,0,USA
,Ravi,male,30,Mumbai,,,,-1,,abc123,Canada
,Amit,Male,58,Mumbai,not_a_date,missing,N/A,3,user5558mail.com,9765120877,
C5560,Ravi,female,200,,,missing,2042.91,-1,,abc123,India
5561,Rahul,Female,,Mumbai,,missing,351.9,,,0,UK
5562,,female,47,Bangalore,02-12-2024,04-01-2025,-999,-1,user5561@mail.com,9655256350,India
5563,,female,,Bangalore,not_a_date,missing,-999,,,abc123,
5564,Sneha,female,200,Ahmedabad,,missing,,10,user5563@mail.com,0,
5565,,,,Bangalore,26-05-2023,,-999,-1,user5564@mail.com,9359882090,UK
C5566,Rahul,,,Mumbai,,missing,-999,10,user5565@mail.com,,Canada
5567,,M,-5,Chennai,not_a_date,10-09-2022,,,,9247571374,
5568,Priya,,,Mumbai,03-01-2022,24-12-2023,N/A,10,user5567@mail.com,0,India
5569,Amit,,200,Chennai,30-08-2023,10-02-2021,N/A,10,,,India
5570,Ravi,male,200,Bangalore,29-09-2025,missing,256.89,2,,abc123,UK
5571,Priya,male,-5,Bangalore,not_a_date,,N/A,-1,user5570mail.com,abc123,Australia
,Sneha,,55,,not_a_date,,,5,user5571@mail.com,,
5573,Rahul,F,,Bangalore,,22-04-2024,-999,2,user5572@mail.com,9463410134,UK
C5574,Sneha,female,,Mumbai,,,-999,10,,,Canada
C5575,Rahul,M,,Mumbai,29-12-2020,missing,-999,3,user5574mail.com,9860598397,India
C5576,,female,,Delhi,16-06-2022,,,-1,,0,USA
5577,Ravi,,200,Hyderabad,,01-06-2023,2576.89,,,0,Canada
5578,Kiran,male,,Kolkata,,,-999,10,user5577@mail.com,abc123,Australia
5579,,Male,,Chennai,25-03-2025,16-08-2025,-999,,user5578mail.com,0,Australia
5580,,male,-5,Hyderabad,,,-999,10,,abc123,Australia
5581,Ankit,Male,69,Pune,,,N/A,10,,9630196827,USA
C5582,,Male,200,Chennai,31-05-2022,22-06-2025,N/A,-1,user5581@mail.com,,Canada
5583,Ravi,Female,-5,Hyderabad,05-09-2021,,,3,user5582mail.com,0,Australia
5584,Neha,F,-5,Mumbai,,,481.55,1,user5583@mail.com,9602643279,Australia
,Kiran,F,-5,Delhi,05-03-2021,02-05-2023,1833.38,1,,,Canada
5586,Pooja,Male,-5,,,,N/A,1,,,Australia
5587,Pooja,F,31,Mumbai,not_a_date,,,-1,user5586mail.com,,Canada
